38,4070,4141,2
50,4767,4960,1
38,117,188,2
36,1127,1182,2
49,1579,1646,2
39,2351,2469,2
13,3072,3247,2
31,3346,3501,2
43,4197,4397,2
41,4529,4608,2
47,4820,4998,2
2,5140,5337,2
48,5493,5650,2
8,6466,6620,2
38,117,194,2
36,1127,1187,2
49,1579,1642,2
39,2351,2466,2
29,2583,2645,2
10,2786,2951,2
31,3303,3466,2
30,3561,3800,2
19,3873,3967,2
43,4108,4302,2
41,4438,4506,2
47,4723,4904,2
2,5034,5241,2
48,5389,5553,2
5,5978,6074,2
1,6174,6220,2
8,6356,6507,2
38,118,186,2
36,1026,1076,2
49,1423,1487,2
29,2336,2390,2
10,2529,2685,2
31,3016,3154,2
30,3265,3496,2
19,3592,3647,2
41,4085,4181,2
47,4334,4496,2
2,4620,4797,2
48,4930,5062,2
5,5447,5532,2
1,5615,5658,2
8,5782,5919,2
28,418,513,2
37,685,784,2
6,1344,1405,2
38,2333,2407,2
23,2587,2755,2
35,3099,3179,2
46,3389,3485,2
50,3634,3783,2
15,3963,4042,2
4,4609,4719,2
25,4860,4970,2
32,5103,5232,2
17,5709,5787,2
28,415,509,2
37,685,784,2
6,1347,1405,2
7,1593,1726,2
34,2108,2131,2
38,2338,2412,2
29,2884,2939,2
35,3117,3197,2
15,4023,4142,2
4,4665,4777,2
25,4905,5040,2
42,5455,5609,2
17,5749,5847,2
40,6012,6211,2
28,333,406,2
37,545,634,2
3,822,956,2
6,1111,1163,2
38,1978,2043,2
23,2203,2349,2
35,2655,2719,2
46,2916,3008,2
50,3136,3292,2
15,3421,3536,2
4,4024,4118,2
25,4237,4351,2
32,4458,4567,2
17,4980,5074,2
40,5210,5388,2
